Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
8d552caf-fb6e-40ae-8216-a8b46f1d79bd,0bdd4c45-8374-4669-880d-ccfab681a7c4,8181.71,2025-04-26, success ,BAN-IND,Indiranagar,Bangalore,Debit Card,Davis and Sons,Toys
d4f20774-156c-4280-be4f-1258de8d3546,e0fa14a8-e5dd-46cb-92d9-eb0db36682e6,4651.11,2025-04-25,Failed,BAN-IND,Indiranagar,Bangalore,upi,Burns-Novak,
e5cfa772-166d-46ec-ac56-0358d2c876f2,c0e03eae-ce21-42cc-b2aa-ef9a22439ea9,5879.24,2025-04-25,Success,BAN-IND,Indiranagar,Bangalore,Cash,White PLC,Books
e335d23f-f670-4c24-b0c0-59e08bd00908,,3252.34,2025-04-23,Success,BAN-X-ERR,INDIRANAGAR,bangalore,,Smith-Curtis,clothng
1287f53f-b69d-48ca-9336-10f8781afa8c,4422990a-4dda-4911-a6cb-356997c7ab33,7051.23,2025-04-25, success ,BAN-IND,Indiranagar,Bangalore,Credit Card,"Diaz, Wells and Kim",Electronics
c1554fc5-94f8-46b0-ad8d-59c263627f49,5804c5cd-2689-4752-a077-227eb61ac947,1437.01,2025-04-23,Failed,BAN-IND,Indiranagar,Bangalore,Net Banking,,clothng
1a6f70d2-d552-49e3-b389-5eae6935bc95,bff2caec-1f72-4212-bc4a-44721a381144,423.27,2025-04-22, pending,BAN-IND,Indiranagar,Bangalore,,Perez LLC,clothng
b1242d6c-7ac4-4f46-b8b6-a7c5b0a18744,fac150ea-a1ce-4ac4-9f44-a5e844b53700,8964.56,2025-04-26,Success,BAN-IND,Indiranagar,Bangalore,CASH,James-Petty,Books
f1c167eb-b89b-4829-9e61-740fcf684768,017d1b8f-fe93-42ae-b54b-f82c2c37765b,2834.79,2025-04-21,,BAN-IND,Indiranagar,Bangalore,Debit Card,Lopez and Sons,Books
f5aae8b8-f7c8-475b-bb20-f497210a659d,fdc80fda-6704-48d7-9770-8ecd7339f867,2881.46,2025-04-25,Pending,BAN-IND,Indiranagar,Bangalore,CASH,Perez-Robinson,Clothing
cca752fd-bc67-4d48-b14f-30d4baee4675,5b083d8c-b19c-48f6-b4c4-5e5bda3f43bd,3570.07,2025-04-22, pending,BAN-IND,Indiranagar,Bangalore,Credit Card,,Electronics
9ec5d0cc-9f60-4712-996e-767ecfa3b2c3,28ebfc4b-be63-4d51-a07b-5693739ff437,4196.21,2025-04-21, success ,BAN-IND,Indiranagar,Bangalore,UPI,Jones and Sons,
2964a183-9d15-46b1-bd18-78f4f564f7fd,023b3e18-d838-4627-8080-5a2671226047,8037.25,2025-04-23,Failed,BAN-IND,Indiranagar,Bangalore,Credit Card,"Brown, Cain and Patterson",clothng
a2665da1-0c26-4e69-a02c-c27e41b4ba0e,c9eb5428-b2ca-4ebe-b6ca-51dbf381cad2,7136.87,2025-04-22, pending,BAN-IND,Indiranagar,Bangalore,UPI,"Mejia, Jimenez and Malone",
3edecbbe-ffb4-4107-9cf3-5ed1b1821c05,0a456935-13ea-4f0f-8a44-b9ff133db01a,2339.29,2025-04-22, pending,BAN-IND,Indiranagar,Bangalore,Credit Card,Sosa LLC,Groceries
d21a93dc-0c4d-4bfc-892e-9b1b6471c2c0,ec6b8b97-a5f6-4850-af99-bc9454e01b03,11400.66,2025-04-21,,BAN-X-ERR,INDIRANAGAR,bangalore,Net Banking,Richards-Clayton,
d21a93dc-0c4d-4bfc-892e-9b1b6471c2c0,ec6b8b97-a5f6-4850-af99-bc9454e01b03,11400.66,2025-04-21,,BAN-X-ERR,INDIRANAGAR,bangalore,Net Banking,Richards-Clayton,
cf8e41b2-88eb-49b0-aae7-c7f0e602eca2,16c52d2a-58ad-4965-b5c6-e8f9668770b4,127.01,2025-04-21,Failed,BAN-IND,Indiranagar,Bangalore,,Kelley PLC,Toys
af866d97-78e0-421f-b5e7-3beb5bbaad52,759997d4-22ad-47e8-ae7c-21c0a205e9c1,8842.51,2025-04-27,,BAN-IND,Indiranagar,Bangalore,Debit Card,,Groceries
e7e5239c-92dd-4c04-9376-109d3ae796df,0216cd40-99b5-4b87-bce1-dbc42ec2d7ae,8976.19,2025-04-23,,BAN-IND,Indiranagar,Bangalore,,Mccormick-White,clothng
8b5d5aaf-8b36-4edd-875f-be9c44926202,7de11dcb-05b0-446a-adc0-efbeddeb79c1,9091.57,2025-04-25, pending,BAN-X-ERR,INDIRANAGAR,bangalore,Net Banking,"Montoya, Page and Kelly",
