Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
850d3ae1-7325-4e9f-b06a-b6eaf3dd0af0,6986dd76-c184-4a08-80b0-5405196e5344,4735.59,2025-04-26,Pending,DEL-CON,ConnaughtPlace,Delhi,,Powell-Adkins,electronics
cdec28d1-d7e4-4d03-a174-1e1145e14de1,8b2e74a7-0205-4feb-bd38-d1a22296de7c,440.36,2025-04-23,FAILED,DEL-CON,ConnaughtPlace,Delhi,Credit Card,Hunt-Davis,clothng
c413a659-be2b-4ed6-afb4-7f294b400e8d,7b116d18-4ac7-42b4-af59-da81679e316b,407.33,2025-04-24, pending,DEL-CON,ConnaughtPlace,Delhi,Net Banking,Luna Group,Books
07ad2ae1-d925-40eb-865a-34144e948af0,8f0ddc0f-a5f3-440e-b68d-b93c41f5d233,9814.32,2025-04-23,Pending,DEL-CON,ConnaughtPlace,Delhi,UPI,"Hubbard, Gill and Greene",Toys
713d6909-3d57-48e2-a80e-18666f20c7fa,53c76d24-a6b5-4d4c-88ee-eaad9808bb94,14823.83,2025-04-27,Pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,,Vega PLC,
dad01446-d325-4c03-b191-86d479706932,9104b951-9c00-45bb-85ca-d3e94d66fcd2,8539.12,2025-04-23,,DEL-CON,ConnaughtPlace,Delhi,upi,Price-Griffin,Electronics
f32ad9a1-eea8-4ac7-8e53-1789169b9f03,9c1fc7f1-d0c1-4a2a-a24f-479241dabbdc,7689.61,2025-04-23,FAILED,DEL-CON,ConnaughtPlace,Delhi,Debit Card,"Jensen, Rogers and Davis",Toys
6fe9dfc5-cede-4d22-948d-4ee753b8a95d,24e8811a-a751-47d9-8f9a-936c67439b98,6252.41,2025-04-23,FAILED,DEL-CON,ConnaughtPlace,Delhi,,"Ramirez, David and Sims",Books
c24e1ca5-9555-4207-8b3e-bc4ccad028bc,f051715a-8e36-439c-98cd-d1ea02d80d4c,9069.37,2025-04-27,Pending,DEL-CON,ConnaughtPlace,Delhi,Debit Card,Adams-Friedman,electronics
aaec8c0f-6b15-4c9c-a3f6-079c637b5a39,105a34a9-84f4-4276-8ecd-5c10fef9d5ce,15576.71,2025-04-22,FAILED,DEL-X-ERR,CONNAUGHTPLACE,delhi,Credit Card,"Downs, White and Taylor",Groceries
3e34cde1-2559-406f-8a69-6526c81088d8,a151277e-a661-449f-85a9-106eaa3cb8dd,3506.0,2025-04-22, pending,DEL-CON,ConnaughtPlace,Delhi,UPI,Reyes-Henry,Groceries
39ff99f5-0d6d-474b-a73f-b6222f8c9430,7c688e1d-3afb-4e4c-b531-a4ba77bbde6c,1099.07,2025-04-27,Success,DEL-CON,ConnaughtPlace,Delhi,Credit Card,Brown-Hughes,
83c224ac-3429-41d1-9077-6546b65932c8,4d01562a-eb7f-46f8-bdef-c46369e68584,1173.38,2025-04-27,Success,DEL-CON,ConnaughtPlace,Delhi,Net Banking,,
805e9284-7eea-4075-93a7-fb02f6b280d6,43f780d6-eda1-49db-8d2c-55f13e9e998c,2617.07,2025-04-25, pending,DEL-CON,ConnaughtPlace,Delhi,CASH,Silva-Parks,Groceries
acffe2ed-5357-4c83-a3b4-8576e9d2310e,663eb777-a99f-470e-b308-f8c8c68af2bc,8129.76,2025-04-25,,DEL-CON,ConnaughtPlace,Delhi,,Shaw-Hoffman,clothng
5a417c45-e2fe-45b4-8dda-442f008b8631,bc194683-d987-4067-912d-b7de565ae02f,8150.97,2025-04-22,,DEL-X-ERR,CONNAUGHTPLACE,delhi,,Walsh-Mendoza,electronics
41650e8a-a39f-4d8a-82d9-f5386ca2243d,36ff7617-4393-4266-9a06-055bf0cdba27,8422.05,2025-04-26,Pending,DEL-CON,ConnaughtPlace,Delhi,Net Banking,Martin Inc,Books
415f46ab-1b7c-48f3-a93c-fcff5e1dfc78,3160c612-5ae9-48bb-af34-623bf64e12e2,6612.87,2025-04-24,Failed,DEL-CON,ConnaughtPlace,Delhi,,,
0ad4e43a-2d75-4509-80d1-6018ccb4f3fc,1678c235-26a3-4e64-8ab5-fb870fbb4d44,3318.99,2025-04-27,Success,DEL-CON,ConnaughtPlace,Delhi,Cash,Ramos-Bryant,Home Decor
23254f28-5e60-49fe-9d8e-b663198958b3,1533d3e2-5367-40dd-bfe3-2f1f0cfb46d3,8227.55,2025-04-27, pending,DEL-CON,ConnaughtPlace,Delhi,Debit Card,Armstrong PLC,Clothing
a84b2e49-f1ad-4fad-abb1-052a58fc68de,68aa41cb-571f-45da-8df1-8511058e4470,912.2,2025-04-25, pending,DEL-CON,ConnaughtPlace,Delhi,Net Banking,"Garcia, Walker and Koch",Groceries
8b1dc5fb-0cb6-4762-91cb-0c3f8c1dd40d,fd27f49d-435b-42e4-a03b-80ea166c57ad,7393.7,2025-04-23, pending,DEL-CON,ConnaughtPlace,Delhi,CASH,Whitaker Ltd,Home Decor
eddb5be5-de37-4167-802e-27a4900a2223,69275829-6c5e-4242-a627-aaf779cd96c1,8982.37,2025-04-23,Pending,DEL-CON,ConnaughtPlace,Delhi,upi,Dickerson Ltd,
0c30daeb-b777-42e7-b11c-5f71974ea666,350b88e6-20fc-40e2-8776-5286c787c538,1846.93,2025-04-23, pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,UPI,"Davis, Morales and Mora",Home Decor
9d98235d-8162-4693-8ce7-0ab7be75cae2,,36.81,2025-04-21,,DEL-X-ERR,CONNAUGHTPLACE,delhi,Net Banking,"Colon, Williams and Cox",
875bd28d-14de-4894-9a67-4f17207d269d,e6723a7f-7589-4aab-997d-887e446be3b3,5377.4,2025-04-24, pending,DEL-CON,ConnaughtPlace,Delhi,,"Decker, Russell and Montgomery",
21f8fd19-d8e5-4756-9570-cb37055ba467,2e20f411-b40a-4877-84d9-9de7791bdf35,9189.66,2025-04-25,Pending,DEL-CON,ConnaughtPlace,Delhi,CASH,"Oliver, Davis and Wilson",Clothing
e750184f-5108-4c61-b72f-84244a38f8a7,3198fb72-d256-49ed-80f9-0ca0fae89e86,4809.77,2025-04-21,Pending,DEL-CON,ConnaughtPlace,Delhi,,Dunlap-Smith,Toys
e597f43b-bb48-428c-baa8-95097be61d18,1f9ddfb0-5dc4-4d40-b834-123bbdf480b7,389.19,2025-04-23,,DEL-CON,ConnaughtPlace,Delhi,CASH,Patterson Inc,Toys
e5a9d49d-2734-4c84-804c-b7bf98681b01,1bd60de5-23d2-4143-ba75-aac4e3b2a723,433.64,2025-04-25,,DEL-CON,ConnaughtPlace,Delhi,,"Matthews, Roberts and Lara",electronics
1c381ac3-75bc-4b27-92b7-1492337fa22c,3d3ca786-726f-45ac-bf93-602f4852fbcc,5035.99,2025-04-22, pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,,Campbell Inc,electronics
4831671b-7187-4b0f-a052-81cc9c0e086e,2dfb4382-1644-428f-8cc2-f6e03fb89d57,7801.44,2025-04-26,Success,DEL-CON,ConnaughtPlace,Delhi,Cash,Jenkins-Sanders,Electronics
3384e0ed-38be-44c4-acef-c8bb0b117f72,69f03ffe-e782-4d38-9621-734266d63774,6893.36,2025-04-25,Failed,DEL-CON,ConnaughtPlace,Delhi,Net Banking,Dixon-Barnes,Books
536bc614-7424-4902-8023-d44425427d14,6bc5c3ad-2658-4678-969f-8ded54ee04b5,238.57,2025-04-26,FAILED,DEL-X-ERR,CONNAUGHTPLACE,delhi,,Shannon Ltd,clothng
e442fc9e-a109-4bab-a7ba-0a4d3df0b75f,24db70c4-0eb4-46ce-bf54-ef05791b1244,1568.57,2025-04-26,FAILED,DEL-CON,ConnaughtPlace,Delhi,Net Banking,"Edwards, Smith and Small",Clothing
d86ffb9b-bf92-4057-a746-8f915b32fb79,ec5d9a24-af68-4431-aae1-9b20d78bf4df,2568.17,2025-04-26,Success,DEL-CON,ConnaughtPlace,Delhi,Cash,"Freeman, Simmons and Smith",Toys
c5c93492-1375-4d91-b4f9-877f765d3fe8,154e807d-2d86-404b-b8b2-5711122cecb7,6076.22,2025-04-27,Failed,DEL-CON,ConnaughtPlace,Delhi,Debit Card,Atkinson Group,Toys
33de3631-994c-4fba-b02a-feaede979511,3dad747d-f8ca-4ce7-ae23-7042cf68cdb3,8327.64,2025-04-25,Failed,DEL-CON,ConnaughtPlace,Delhi,,Andrews and Sons,Clothing
3b39854c-eb46-4d07-b23e-357bc29f222e,5ede07dd-dd73-41b5-a130-56910446521e,7575.1,2025-04-24,FAILED,DEL-X-ERR,CONNAUGHTPLACE,delhi,Debit Card,"Campbell, Aguilar and Flores",Clothing
6b29981c-dee1-4785-9ef1-855014f770f7,0e5a4751-d154-40d5-b91b-cb2654b26492,5036.06,2025-04-26,Pending,DEL-CON,ConnaughtPlace,Delhi,upi,"Phillips, Thomas and Rodriguez",
25dd2524-0835-4e9c-ba29-eb47872bdc25,aef392c2-655c-43d1-ad38-1eb4457b1a07,1628.38,2025-04-24,,DEL-CON,ConnaughtPlace,Delhi,upi,Brady-Mueller,Groceries
54b7045b-af21-41b6-adc9-4ff9a0c9da6a,0648e5d9-92d3-431e-9c41-2175bd3d3b54,30763.41,2025-04-22,Failed,DEL-X-ERR,CONNAUGHTPLACE,delhi,upi,,Electronics
119e72eb-4df9-4cbb-88d6-62e0b882b001,e7ea49ee-a706-4c7e-865a-46dadb2f878d,6426.43,2025-04-21,Success,DEL-CON,ConnaughtPlace,Delhi,UPI,Mckinney-Stephens,
19390455-50e9-4f96-8770-56270864155c,30bb8598-38aa-43d2-9b56-b3d80cc67b26,2284.11,2025-04-24, pending,DEL-CON,ConnaughtPlace,Delhi,UPI,Hampton-Cummings,
,,16567.45,2025-04-23, pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,Debit Card,Harris-Young,Electronics
c5b1eac3-b56b-48cf-bb63-f44c50d25194,3189b9e0-4d7a-4d16-b32c-d2075e493434,2051.82,2025-04-26,FAILED,DEL-CON,ConnaughtPlace,Delhi,Credit Card,"Harrell, Smith and Weiss",
67d6bd8d-1e98-4b1b-8824-97b1e653478a,3bb8b68d-4377-4ff2-bda8-9938c564c53e,4243.14,2025-04-26,Success,DEL-X-ERR,CONNAUGHTPLACE,delhi,CASH,Johnson-Lucas,electronics
02beced4-7661-4b81-894a-48a2188c62d5,45018605-bf27-42a1-b776-d3c0d4159588,7526.36,2025-04-26, pending,DEL-CON,ConnaughtPlace,Delhi,Cash,Rodriguez and Sons,electronics
dfb2ecde-b337-4af6-b429-db31574c5e22,e60594dd-8d42-48e1-ab6c-04c69f558bb0,1058.25,2025-04-23, success ,DEL-CON,ConnaughtPlace,Delhi,,Knapp Ltd,Clothing
787fd7de-beae-4e2c-90bd-e40ed1db8fed,d72f7093-a456-4dc5-b2f6-f59817b05872,768.77,2025-04-27,FAILED,DEL-CON,ConnaughtPlace,Delhi,Credit Card,James-Rodriguez,Groceries
5ffe6918-71c7-46cb-9ae9-cec860eb59f9,182a3057-9ab3-4403-9ac7-74f5096c638a,9340.0,2025-04-26, success ,DEL-CON,ConnaughtPlace,Delhi,Debit Card,"Young, Norris and Hart",clothng
11b66523-b391-44bc-8373-024d07d0977f,58df8fd5-af85-4796-8ea5-0157fb24e531,3946.45,2025-04-25,Failed,DEL-X-ERR,CONNAUGHTPLACE,delhi,upi,"Miller, Gray and Hammond",Home Decor
a6848c88-b7ac-47d0-bf52-3ef4306fb4a4,363debee-96bf-460e-bcf5-d4ed12d9d030,615.87,2025-04-25,,DEL-CON,ConnaughtPlace,Delhi,,Schneider-Johnson,
41f8a080-d10e-49a8-b6a0-943c9a270997,62bdb336-0b0c-4ee1-8ccb-534cb901bbda,48278.05,2025-04-25, success ,DEL-X-ERR,CONNAUGHTPLACE,delhi,CASH,"Love, Soto and Reilly",Electronics
2634ba2a-d3fa-4479-9add-8fa5debfc02d,9228b90c-5584-4b6a-bd73-f845faa7676f,9007.17,2025-04-23, pending,DEL-CON,ConnaughtPlace,Delhi,Debit Card,Mcdonald-Beck,Groceries
61d7b2f2-fd8f-4627-b0c4-68fada3ce8a9,9398bc57-01b7-440d-9e61-3c40dd70ec6b,6341.26,2025-04-24,FAILED,DEL-CON,ConnaughtPlace,Delhi,Credit Card,,electronics
03295e1c-de8d-4f3d-ae0f-ab6e64575551,a5e5754c-e177-4dcd-89b9-5ce8780eabae,5047.01,2025-04-24,Failed,DEL-CON,ConnaughtPlace,Delhi,Cash,Thomas-David,Home Decor
94ba3bf2-1c54-4d78-b33e-21372eaa69c7,6921a9ef-28fd-4f15-919b-490fa9611c5d,4835.79,2025-04-21, pending,DEL-CON,ConnaughtPlace,Delhi,UPI,Spence Ltd,
bd5787da-c9a2-4163-a20d-ecfca85b9ee6,1f0c4661-109a-4450-b59e-f621d1af623f,9705.16,2025-04-27,Success,DEL-X-ERR,CONNAUGHTPLACE,delhi,CASH,Hunt-Grimes,electronics
fd676ba1-06c1-472a-9e17-1c05bd501fad,c9b6ec87-f075-4e44-a2da-cd4b9b3aaa9e,2005.36,2025-04-23,FAILED,DEL-X-ERR,CONNAUGHTPLACE,delhi,Debit Card,Roberson-Matthews,
d82527b4-4741-4b10-96ed-e17e1168a8a6,8e45720c-d088-4d20-80e4-99b5925f9b67,2902.58,2025-04-21,,DEL-CON,ConnaughtPlace,Delhi,Debit Card,"Mcdonald, Williams and Gonzalez",Clothing
67fdcb23-b0b7-4767-bfe5-66cc22cc920c,062cf05b-8702-4c22-ab07-d815aab18e54,7934.36,2025-04-25,Pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,Credit Card,"Estrada, Warren and Marshall",electronics
67fdcb23-b0b7-4767-bfe5-66cc22cc920c,062cf05b-8702-4c22-ab07-d815aab18e54,7934.36,2025-04-25,Pending,DEL-X-ERR,CONNAUGHTPLACE,delhi,Credit Card,"Estrada, Warren and Marshall",electronics
c8eedd25-7eea-42a7-99e4-20197daebc3a,abc84455-470c-4863-95aa-1ab20cbc946d,6433.57,2025-04-26,Success,DEL-CON,ConnaughtPlace,Delhi,Credit Card,Wolfe PLC,Toys
19be15ad-f577-4042-a185-5e5321231f28,6d42ecf8-55fa-4e1b-902b-c9c11aed280a,960.8,2025-04-25, success ,DEL-CON,ConnaughtPlace,Delhi,upi,Hamilton-Maynard,Groceries
51642de2-a2bf-49d0-b3c8-a51f7318dd3d,63ed8c86-5cad-4517-9839-6ae1f63594aa,20.07,2025-04-27, pending,DEL-CON,ConnaughtPlace,Delhi,,"Rodriguez, Watkins and Jackson",Books
d0e265fc-dd85-4838-9aa6-5fb80973834e,f88f27d7-1ec0-4b51-9824-1de8e6cddd88,9026.9,2025-04-23, success ,DEL-CON,ConnaughtPlace,Delhi,upi,Morales-Foley,
ef0a4c5b-91a5-434f-957b-07c2bab58fc2,cc0d791c-75a5-46e6-a9b3-8709bd10211e,5598.88,2025-04-24, pending,DEL-CON,ConnaughtPlace,Delhi,UPI,"Schmidt, Santiago and Thompson",
