Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
63ed5635-85e9-494e-837a-7562dd2e033a,1a8b2e45-9551-4152-b060-9f3e6dddb4ed,2145.14,2025-04-22,Pending,DEL-KAR,KarolBagh,Delhi,Net Banking,Chambers and Sons,clothng
1357d2fe-2a8f-49ce-8d61-647ccbf8b7e9,2a989e21-a85d-4083-a06a-5d3a438bf10a,7518.22,2025-04-24,Failed,DEL-KAR,KarolBagh,Delhi,Cash,Trujillo Inc,clothng
7d3e4cc1-95e8-40a0-9bb3-59e4ec5b9ce6,,2492.9,2025-04-27,,DEL-X-ERR,KAROLBAGH,delhi,UPI,"Shaffer, Thomas and Cook",Clothing
64f1ca6b-4e5e-4ba4-9d7a-438d9e62e113,518775b3-c23f-48aa-821a-eb93fa0c01ac,40215.13,2025-04-26,,DEL-X-ERR,KAROLBAGH,delhi,CASH,Soto-Nelson,electronics
36fb2d19-b337-4e70-9f4f-2723ea2aaae9,d1a8270a-afba-459b-9ff1-e3932e4d1186,9590.97,2025-04-24, pending,DEL-KAR,KarolBagh,Delhi,Cash,Mitchell-Jones,electronics
c5c04ac0-cc1b-4e2e-98f9-69a785514ed6,d999b615-aa6d-4584-8846-59fbb0022232,49778.47,2025-04-25,Pending,DEL-X-ERR,KAROLBAGH,delhi,,Lewis Group,Groceries
04aeac4d-f764-490b-82de-9e7330054231,0ed511e4-24f6-41b4-968f-84d5afe906ad,7666.86,2025-04-23,,DEL-KAR,KarolBagh,Delhi,Debit Card,"Petersen, Schneider and Garcia",Books
d6667cff-71ce-4101-b765-305597d63070,83536185-6dc8-4ca7-b8e7-25ebf38321e3,9343.93,2025-04-24, pending,DEL-KAR,KarolBagh,Delhi,Cash,Herrera LLC,Toys
148ca70b-f068-4554-bf24-c98edca91aee,2273c684-abb6-4922-a1ca-df6b429a8d6f,7432.93,2025-04-23, pending,DEL-KAR,KarolBagh,Delhi,CASH,Shah LLC,
32c582ac-3e6b-4669-85b0-b47da970b211,f98b05df-4457-4f40-92da-47ac3e30ed5e,9672.22,2025-04-21, pending,DEL-X-ERR,KAROLBAGH,delhi,,Rodriguez Group,
e952b547-3501-4e80-8aad-06932b428873,006a218f-3212-44c4-82ec-48f163a0793b,2392.69,2025-04-27, pending,DEL-KAR,KarolBagh,Delhi,Credit Card,Johns-Foster,Books
7b9fa2db-e86e-49ec-b7fd-90504a8435ed,02b48699-92b0-47cd-bb78-f7a70bd46916,1991.25,2025-04-26,Pending,DEL-KAR,KarolBagh,Delhi,Cash,"Ortega, Graham and Mata",Books
609141dd-770c-4816-8685-d4ec3cbba6ad,5f887f61-9a8c-4761-bd8e-f50724f62acb,3410.28,2025-04-21,Success,DEL-KAR,KarolBagh,Delhi,,Fisher-Webb,clothng
6a815581-a2f2-4a9f-90d0-6ee8d69d4bf7,7fbda7a0-1803-4038-b55d-b5792f7faa73,7321.33,2025-04-22, pending,DEL-KAR,KarolBagh,Delhi,,Campbell PLC,electronics
8f981207-650e-4547-8422-1d34d87652b5,1a5cc4bd-4cbf-4a9d-a822-1fae0ca09c81,9850.03,2025-04-27,Failed,DEL-KAR,KarolBagh,Delhi,Debit Card,Cervantes-Walker,electronics
abd96ad9-d3bd-4e0d-a2d4-0e2a39e77878,4c20a369-d84e-4f52-a31a-7806296e0975,4577.94,2025-04-24,Success,DEL-KAR,KarolBagh,Delhi,UPI,Scott-Jordan,Books
9ce555f4-96bd-4f63-9bf3-c2e54c6b3119,52a9a87f-0979-4863-a6ba-285115541a3f,246.42,2025-04-23,,DEL-KAR,KarolBagh,Delhi,,,
,630c1e84-053b-4b94-ae85-e8619bf63df3,2298.82,2025-04-24,,DEL-X-ERR,KAROLBAGH,delhi,CASH,"Johnson, Cunningham and Mckinney",clothng
3abe6b28-03f5-4143-a52a-0d8d7c8e107b,d0794a04-5617-4d9e-a174-cb534c61d505,6396.24,2025-04-22, success ,DEL-KAR,KarolBagh,Delhi,upi,"Ali, Hayes and Brown",Electronics
dd063bad-bcc5-4886-91b3-e6a98d644744,198f2ed1-92e9-4654-8f03-e6215faefa38,153.59,2025-04-23, pending,DEL-KAR,KarolBagh,Delhi,CASH,Holder-Thomas,Toys
02c22093-f459-4b86-b6ec-8b2364299af4,1e2c723c-2cd6-4b1d-86fb-4c7e765dfb30,9246.68,2025-04-25,,DEL-KAR,KarolBagh,Delhi,,Jones and Sons,clothng
ba873328-65e1-416a-a6bd-7270a33ad286,,6883.46,2025-04-22, pending,DEL-X-ERR,KAROLBAGH,delhi,upi,Cisneros-Morales,
1cf2ea66-2c9a-4b9a-a3fe-143100e1ebae,ede18254-bc27-4701-9246-67536c66ccf5,6346.96,2025-04-21,,DEL-KAR,KarolBagh,Delhi,Debit Card,"Zimmerman, Gibson and Sparks",Books
dd661ebb-243d-4300-82ad-cdde83afa815,3b5e2089-9a7d-4010-ad95-1bccd7d19fa2,2484.8,2025-04-23, pending,DEL-KAR,KarolBagh,Delhi,CASH,Gardner-Avila,electronics
aeb494ff-312f-4c12-8c4c-83d0d3dab73b,152ab4d9-a386-4a52-9f1e-6612d6d58e12,1567.0,2025-04-21,Pending,DEL-KAR,KarolBagh,Delhi,,Cox-Allen,Electronics
159f3cf1-d9ed-4f6a-9386-8606cdae0f08,eb142767-568b-41db-8fbe-5bf97ae2755c,4713.64,2025-04-24, success ,DEL-X-ERR,KAROLBAGH,delhi,Cash,Berry-Ingram,Home Decor
06a7d305-1f43-4bd3-985c-7b4fb4bd9fca,14dc5ccc-bc01-414d-a9b5-6963e046e5c8,4882.63,2025-04-24,,DEL-X-ERR,KAROLBAGH,delhi,Net Banking,Solomon Inc,Books
3e9a66d6-8b07-475a-a92f-924a2689e8a8,549657d6-9244-404e-9637-401e307c68e0,594.31,2025-04-25,,DEL-KAR,KarolBagh,Delhi,upi,"Lynn, Aguilar and Olson",Electronics
3875c569-ee85-4b01-830e-22b394042b7f,dcc130e6-c224-4536-8eda-ccec56c07f2b,1427.62,2025-04-26,Success,DEL-KAR,KarolBagh,Delhi,Credit Card,Vasquez Group,electronics
b302a11e-7c66-4196-9b65-aeb814d9a397,586c1d23-085c-4bf0-b137-01b406de0c92,2303.37,2025-04-25,Success,DEL-KAR,KarolBagh,Delhi,CASH,"Hayes, Brown and Berry",Groceries
e8fabfb4-40ef-4762-a12b-770912dee971,013b67f3-61c9-43d4-b2da-886eeecfdd43,2155.73,2025-04-25, success ,DEL-KAR,KarolBagh,Delhi,Credit Card,Richmond LLC,Books
c2c1925c-3b5b-4d47-8f24-8b558a767f56,,9574.29,2025-04-27,Pending,DEL-X-ERR,KAROLBAGH,delhi,Cash,"Flores, Allen and Cruz",Home Decor
