Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
c17aeb6a-da43-46d4-9a19-152cc819ae16,f043f1f1-2191-4443-bc30-660f8e989023,3411.54,2025-04-24,Pending,DEL-ROH,Rohini,Delhi,Cash,James and Sons,clothng
725de70c-5934-4bd8-ab49-f91ff0ef391c,32b5a6a4-f9a7-403c-86e1-abafdd0f8a48,6323.32,2025-04-26,Failed,DEL-ROH,Rohini,Delhi,,"Jones, Becker and Rodriguez",Clothing
195aebeb-48e9-49f7-8d77-97cbc999b00f,74972cb5-7c55-45c1-a620-a54b3c73e325,6033.47,2025-04-26,Failed,DEL-X-ERR,ROHINI,delhi,CASH,Barajas-Obrien,Electronics
b175904d-a80b-4672-947b-93ebcdf67ed8,20ed3bc9-be4e-4deb-b3a4-6197a4cd7f5c,9776.59,2025-04-22,Success,DEL-ROH,Rohini,Delhi,Debit Card,Berg-Reyes,Electronics
96dfdc16-145e-4190-b7c9-3f9e37d6d295,54145f8f-5048-4938-b8be-3b6d6bf2f7eb,1491.06,2025-04-26, pending,DEL-ROH,Rohini,Delhi,Net Banking,"Holden, Lamb and Johnson",electronics
4393ad11-55a0-4b16-8e44-e6129ad39b3d,29c9e638-ec2e-4df1-861f-1cabab862ae9,46268.68,2025-04-27,,DEL-X-ERR,ROHINI,delhi,Cash,"Weber, Watts and Barrera",Clothing
4393ad11-55a0-4b16-8e44-e6129ad39b3d,29c9e638-ec2e-4df1-861f-1cabab862ae9,46268.68,2025-04-27,,DEL-X-ERR,ROHINI,delhi,Cash,"Weber, Watts and Barrera",Clothing
bc9ca81c-ecfe-433d-8f50-371934108ea2,d7280fd9-6087-426f-a364-2ba287401bc0,9659.46,2025-04-26,Failed,DEL-ROH,Rohini,Delhi,upi,Duncan-Blanchard,Electronics
630ab0ac-637e-41ae-acd2-c42e3c4cce27,8bc02f6f-c43b-4783-8500-52737ca5c3f6,238.26,2025-04-27,Failed,DEL-X-ERR,ROHINI,delhi,Cash,Randall-Munoz,Books
df220c4a-9a3e-4dc4-a40e-9e1795479900,7a9b1ba6-c419-4de1-84f4-ebb0021681d6,853.99,2025-04-27,Failed,DEL-ROH,Rohini,Delhi,,Hall-Durham,Clothing
1f48a077-4c09-4fd3-b441-1023fca5976e,52d44f9e-3d46-45e3-b154-e2998a0b0874,2943.99,2025-04-21,FAILED,DEL-ROH,Rohini,Delhi,upi,"Hardy, Hanson and Bishop",Toys
4a80f2ef-ca3a-4674-880d-394dafdf25aa,2fae9530-4761-43a7-b76a-3cbb42aa5d18,2249.5,2025-04-26,,DEL-ROH,Rohini,Delhi,,Chavez LLC,Toys
b9f192b3-57f5-4ef5-85cf-4c6e4cd71602,69768677-8f8b-4cae-bafc-fd19268b33af,7930.55,2025-04-21,Pending,DEL-ROH,Rohini,Delhi,Debit Card,Guzman LLC,electronics
29c18ab0-a633-49b4-93c4-56ae75c6f18d,e7a2fc8a-46fa-430d-b9aa-390f8cb30fa6,4425.74,2025-04-21,FAILED,DEL-ROH,Rohini,Delhi,UPI,Stewart-Davis,
1fb856ea-9c67-4954-bee5-6a579d17b8ea,cc3fb20d-61bf-48c3-80a7-28c5ee7beff1,574.96,2025-04-21,,DEL-X-ERR,ROHINI,delhi,,Cole and Sons,Clothing
e1d41d95-f0cc-4f7a-8f10-dfc8fb48f295,69f5af52-506b-4163-ba77-9e3d07eeff1f,6431.74,2025-04-27,FAILED,DEL-ROH,Rohini,Delhi,CASH,"Lynch, Wilson and Strong",clothng
5f4086e5-a590-4683-a6f4-e3428f50f399,75845ce3-7af5-43c7-beab-b6cd88f1ded9,4166.74,2025-04-21,Success,DEL-ROH,Rohini,Delhi,,"Harrison, Johnson and Lee",Toys
372a858a-9fc4-4512-ac1e-ee4fa76fb09a,a0bf8d48-99c2-492b-8d7b-5bd3d689b63b,2126.51,2025-04-23,Pending,DEL-ROH,Rohini,Delhi,,Long-Fry,Home Decor
ff1fe0b4-ee2a-4a3c-9ca9-4371d667f59f,b10d8e65-7a67-4f88-be0e-8695fff401c4,3601.91,2025-04-24,Failed,DEL-ROH,Rohini,Delhi,Debit Card,"Patrick, Olsen and Davis",electronics
7b7dc09f-c717-4acc-baac-fa40fb801c1c,2e696c3f-673b-4c2e-84ce-5aff112a19fb,6555.28,2025-04-25,,DEL-ROH,Rohini,Delhi,Credit Card,Simon-Navarro,Groceries
11eba1df-6941-4e37-870b-8a83d9d11b0d,cba7e8fe-3b80-409a-a6eb-de5e675c71bb,212.95,2025-04-23,Pending,DEL-ROH,Rohini,Delhi,UPI,"Long, Moody and Wilson",
2475373f-32a8-46d6-b03e-77ba02a6578f,213c41b5-68fa-4603-8ca3-ac04be855ef9,3244.23,2025-04-24,Pending,DEL-X-ERR,ROHINI,delhi,CASH,"Fuentes, Black and Turner",clothng
65817a76-6703-4075-80bb-bcf39c2bb25f,46dcb4fd-d336-498b-8f25-22005dc3b341,296.55,2025-04-27, success ,DEL-ROH,Rohini,Delhi,,Chavez-Strickland,Electronics
44dec505-4c04-46a9-a4e6-d71539997678,3f9a0796-cd88-4a36-b499-0604f6ba7974,20130.57,2025-04-24,Failed,DEL-X-ERR,ROHINI,delhi,upi,"Santos, Mitchell and Anderson",Electronics
2b9e7d18-615a-49c7-b70f-5152a71b0231,a6f34448-8a76-4888-a7b1-a3940c63b952,6676.71,2025-04-21,,DEL-ROH,Rohini,Delhi,upi,Haynes PLC,Groceries
41318d03-e590-4247-bfe1-606a9da1540e,885aca72-29dc-436a-81f7-41e9eafab3ce,7416.36,2025-04-21,Failed,DEL-ROH,Rohini,Delhi,Cash,Clarke PLC,Groceries
,5af83ec8-04ce-48eb-92a4-3f2529b3c998,4862.3,2025-04-23,,DEL-X-ERR,ROHINI,delhi,,Morris-Roberts,Groceries
6d23117e-864e-4304-a63e-37585ada641f,0a180020-9942-44cc-ab34-41f79e7637f1,569.59,2025-04-21,Success,DEL-ROH,Rohini,Delhi,Cash,Burke and Sons,Electronics
