Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
87518c7d-d3b5-4910-9faa-8f0ab341b98d,bf981b28-a9b9-4a4e-9685-cd6f6e620d36,5100.42,2025-04-26,Success,DEL-X-ERR,SAKET,delhi,CASH,Gates-Walsh,Home Decor
a3c56ac8-6c0a-43da-acaf-5a79e3708424,41cb3f4f-bea3-4a4b-b5af-07da7c8196fa,2600.47,2025-04-26,Success,DEL-SAK,Saket,Delhi,,Brewer-Taylor,
18fbd8b3-ed3d-4de3-b661-d71e0d3ed666,0fbf92fe-df5b-46ed-a970-25f7145858bc,7725.32,2025-04-24,Pending,DEL-SAK,Saket,Delhi,,Arnold PLC,clothng
77e0e08d-bdde-413a-bf34-d00d40152787,64ef936d-2c65-4e65-8ecc-93dad89f8a4f,2574.04,2025-04-21,FAILED,DEL-SAK,Saket,Delhi,,,Electronics
8bd782de-a475-4b7e-95be-2848cad7cd24,79c6078d-b629-43fc-b801-ac19726c53f0,9694.0,2025-04-25, pending,DEL-SAK,Saket,Delhi,Net Banking,"Walker, Delacruz and Burgess",
53129793-221c-4479-a478-b8214852019d,f0f0e58d-39d9-4ddf-976a-c3c23634ce84,1461.69,2025-04-22, success ,DEL-SAK,Saket,Delhi,Net Banking,Baker LLC,Home Decor
7a15ab80-7e17-4093-83a1-0cfee2941d93,74bba122-2e74-495c-851c-452b737586b7,7162.01,2025-04-26, pending,DEL-SAK,Saket,Delhi,Cash,Cox-Craig,Toys
1b4d765d-fec0-4c00-aa33-f86c0c434562,8689ce40-856b-4ec9-8df5-6043a88ae43a,449.1,2025-04-25,FAILED,DEL-SAK,Saket,Delhi,UPI,Davis LLC,Home Decor
fecab879-6e95-49ee-8f1b-66ab86bdab30,60e2df18-b602-4ca6-ba2e-a5c708eba0a8,9608.53,2025-04-23,Pending,DEL-SAK,Saket,Delhi,CASH,"Hall, Wilcox and Dawson",
d50a151c-8ac1-439d-bd3b-502f88c350c6,2d2502cc-4c38-425e-9f88-d12a81685283,4332.0,2025-04-21,Pending,DEL-SAK,Saket,Delhi,Cash,"Flynn, Mitchell and Rivera",Electronics
e2690400-b123-4525-a037-fd67b024c758,3f2022c9-8f79-4136-8598-7f48967d1c4d,4261.67,2025-04-25,,DEL-SAK,Saket,Delhi,CASH,"Shaw, Wheeler and West",Clothing
62212db5-e165-43d1-8e54-8df8798cc079,,48156.52,2025-04-27,Success,DEL-X-ERR,SAKET,delhi,UPI,"Farley, Calderon and Fleming",clothng
3dc8eb46-5720-40a8-86b6-a6772d7b02b0,0df85499-a393-475c-a52c-bf13217c41ea,257.69,2025-04-22,Pending,DEL-SAK,Saket,Delhi,,Collins-Miller,Books
b43e6742-aa48-4a0a-b672-bc9b6b70923d,f343eaa7-9790-4368-b965-396aa5395726,5914.46,2025-04-24,Success,DEL-X-ERR,SAKET,delhi,upi,Reese-Wallace,Electronics
cb090204-aa1d-447a-867c-a12373c70afd,c2ffb511-fe60-4636-8512-c2191178b80c,2343.23,2025-04-27,Pending,DEL-SAK,Saket,Delhi,,"Cobb, Lewis and Perry",
398e23f9-df84-4c30-9413-e712eb64e130,,7917.18,2025-04-27, success ,DEL-X-ERR,SAKET,delhi,,Montgomery-Roberts,
c901d4d0-fa67-43a4-93f9-beb9a3206f17,f8ecaad2-b44a-4699-a293-ce3995f55eaf,9516.88,2025-04-21, success ,DEL-SAK,Saket,Delhi,Net Banking,Joseph LLC,Electronics
3acac271-2c44-422c-b02f-ae13bf921069,f6136079-550a-4dcb-a1ef-446df3ee407b,845.4,2025-04-21,Failed,DEL-SAK,Saket,Delhi,upi,Montgomery Group,
92299a3d-7cc7-46b2-be8c-5d7436b93fd0,acb812ac-66a9-4bb0-a33c-55596c2a4201,251.85,2025-04-23,FAILED,DEL-SAK,Saket,Delhi,Cash,"Herman, Silva and Ware",
f5be6a50-c40a-43f8-8ac4-6cff5a6366e6,e0bb5ab4-9f4d-41b6-b193-6251900ebb8e,1997.58,2025-04-26, success ,DEL-SAK,Saket,Delhi,,"Marshall, Miller and Mendoza",Home Decor
cf621be6-2758-41b7-a1b4-a70ea085f745,05340987-2298-43d0-8b57-18cedd797f9c,2346.2,2025-04-21,FAILED,DEL-SAK,Saket,Delhi,,"Robbins, Martinez and Mccormick",Electronics
2d8b3b53-4169-4d13-be0a-f8f518f056ac,aaf54284-6865-43ca-9126-bb21812e1a89,5429.83,2025-04-26,Success,DEL-SAK,Saket,Delhi,,"Brown, White and Miller",clothng
57170190-960f-465d-92c7-eb4b7d0a945d,952b3d41-ddf6-4267-80dc-13d01b90eccb,8316.31,2025-04-21,Pending,DEL-SAK,Saket,Delhi,UPI,"Lyons, Griffin and Chen",electronics
cdf80cbb-fdab-498b-abb2-699dc8d525fe,02073773-82e1-4e9c-a9ee-cd670396d3f0,7493.87,2025-04-21,,DEL-SAK,Saket,Delhi,CASH,"Baker, Bentley and Robertson",Clothing
45dc97cb-2ef2-4364-a674-386a7bd6dfba,7bd86799-2cab-4c0b-a8b1-792f2818ae03,5284.66,2025-04-24,FAILED,DEL-SAK,Saket,Delhi,Cash,"Schwartz, Benjamin and Henderson",Groceries
9e810dce-20e5-4153-a8c3-4c48b42a4c93,32c8b2b1-842a-4dd2-90ec-bbe14c232090,33836.32,2025-04-21, pending,DEL-X-ERR,SAKET,delhi,Net Banking,Wilson-Martinez,Home Decor
54f6929b-be31-46a0-a7c0-fcee76f9c3ad,,13422.84,2025-04-21,,DEL-X-ERR,SAKET,delhi,Net Banking,Delgado LLC,Home Decor
3c29fa01-f168-4f72-8245-363e34a6eaac,6e98d307-f1cd-425e-bb65-405653da18c6,41811.33,2025-04-26,Pending,DEL-X-ERR,SAKET,delhi,CASH,Lowe-Frazier,
402d4547-3671-4d3e-b1bc-2a9e7f69aef2,d21eaf8a-c979-4451-b8e1-18d6e73826f3,2436.62,2025-04-22, pending,DEL-SAK,Saket,Delhi,UPI,Lloyd-Hammond,clothng
529a8eb8-7b6b-449e-9aad-518288334779,,298.58,2025-04-21,Success,DEL-X-ERR,SAKET,delhi,Cash,Wade Inc,Groceries
971d2da3-a5a5-4309-b577-ced04cafbbf2,41bb126e-1797-495a-9969-76f67006c5bf,8688.12,2025-04-21,,DEL-SAK,Saket,Delhi,,Gaines-Jones,Home Decor
2ead0be0-a0b4-4327-af8b-8fb1e53b7a49,f4a04ef1-07a3-4e5d-828f-aa3dde114b4d,2698.96,2025-04-26,Pending,DEL-SAK,Saket,Delhi,,Bentley PLC,
d7a57efd-7b3b-4402-8904-dc2698a91420,649e0a91-64f2-4eec-bf17-444143a2a3ef,1622.79,2025-04-26, pending,DEL-X-ERR,SAKET,delhi,,"Hines, Wall and Nelson",Toys
e5de4f81-d83d-41a0-8b2c-f47226ccb2e7,759f65e4-1710-43f0-bffe-b4f9eaa72752,7485.57,2025-04-22,,DEL-SAK,Saket,Delhi,CASH,,Clothing
4a325c9d-2b97-4bb1-af8c-2e3dc02dc990,63da32e8-5e45-4883-baf2-8abac49eb279,4761.81,2025-04-26, success ,DEL-SAK,Saket,Delhi,Net Banking,"Douglas, Sanchez and Mayo",electronics
5927e266-2754-4a36-b7d0-68e30ce82f9b,ee23e592-6309-456b-b27d-60c1c1d5ca4f,1988.28,2025-04-27,Pending,DEL-SAK,Saket,Delhi,upi,Espinoza-Stephenson,Groceries
ba4710af-720b-45da-8832-6434536fcddd,7d57c09d-6137-461e-a3b3-3b65bc65b61a,8065.83,2025-04-23,,DEL-X-ERR,SAKET,delhi,Debit Card,Daniel-Wells,Clothing
bf019156-17f7-420c-825f-8c328f6ba093,,45852.6,2025-04-21,,DEL-X-ERR,SAKET,delhi,upi,"Porter, Mills and Walker",
76149744-cfcb-4035-8c2b-3e78986b4a55,f2816bb9-449d-445a-a2d1-5afcd754c81f,4477.29,2025-04-26,,DEL-SAK,Saket,Delhi,Net Banking,"Gregory, Ayers and White",Home Decor
9c013151-42a3-4d04-9692-253760fe1dc8,9b84baca-c9e6-4c34-a396-3941b29a73ea,8882.79,2025-04-23,Pending,DEL-SAK,Saket,Delhi,upi,"Sullivan, Frederick and Rodriguez",Books
dc527551-2d11-4bc9-a515-8fc392b760df,55705d78-70ff-4ae5-aaa1-9c1af64a4a5d,9761.49,2025-04-25, success ,DEL-SAK,Saket,Delhi,CASH,"Evans, Walker and Dillon",Books
104a4141-5180-422f-9543-fad609cabe14,563eb843-d63b-4dcd-9aeb-7b62a12a021b,670.83,2025-04-25, success ,DEL-SAK,Saket,Delhi,upi,Robinson-Smith,Electronics
63db8554-336b-40d0-a4d4-603da6e5e885,1e3d208e-ecf2-4d0f-b604-849b2524d287,8912.08,2025-04-21,,DEL-SAK,Saket,Delhi,Cash,Shelton-Price,Books
765aa3f5-82aa-4ada-b201-5af70e75e4ab,f5c95bc7-f70d-4bac-bdaf-ff6bdec0a45d,1511.04,2025-04-21,,DEL-SAK,Saket,Delhi,UPI,Combs-Mason,
a76ee5dd-bdab-45ff-b458-e9bd1724d7d7,e459cb10-dd11-458f-83e0-b99b5d2b8bbd,21769.61,2025-04-23,,DEL-X-ERR,SAKET,delhi,Net Banking,"Blair, Goodman and Chaney",clothng
6a65cef4-9ab6-40a9-bf10-142ca1891a58,7b943cdd-28fb-42dd-ae56-a6325d6975e4,9321.23,2025-04-22,Failed,DEL-SAK,Saket,Delhi,,"Stewart, Curry and Long",Groceries
0faa17e5-b26c-4381-b804-249e75f7b3dc,844ee710-4c56-4a4e-9c4c-7bd555aae8af,9512.26,2025-04-21, pending,DEL-SAK,Saket,Delhi,Net Banking,Davis-White,electronics
6259a97c-9aeb-49c4-ab80-c46c967b11ad,ee31d84f-99f0-420b-83fc-f60d9be66159,6861.46,2025-04-22,FAILED,DEL-SAK,Saket,Delhi,Net Banking,Carter-Dunn,electronics
7a6f2029-f0d6-4598-9274-a55df9550a82,20963d9e-a827-4650-8cb4-49df026c5576,9542.47,2025-04-27, success ,DEL-SAK,Saket,Delhi,Credit Card,Robinson Ltd,
fb09383b-364f-4efd-9ad8-b5b4d34bc67e,9269e706-8262-4f54-a41e-cb5e20f1e099,1051.67,2025-04-23,,DEL-SAK,Saket,Delhi,Credit Card,Ochoa-Fisher,
6f3f3f76-3fed-4d79-9078-7df628173345,89268a31-d824-46b5-8b86-9e30c2021b52,5054.34,2025-04-24,,DEL-SAK,Saket,Delhi,UPI,Ward Group,
bde9daf3-22aa-4291-b174-ced1156648ab,86bba566-1141-45f3-bda6-c1789b86f765,1389.48,2025-04-24,Success,DEL-SAK,Saket,Delhi,,Graves Ltd,clothng
9726cf22-b8f1-40e4-9028-ea565fd956b1,c0bd494b-69e6-4df4-8be7-3aeb5a6ae3c6,8009.48,2025-04-22,,DEL-SAK,Saket,Delhi,upi,Graham-Huerta,electronics
999bd9dc-8ed7-4321-9603-df5b5d559a4b,b156240e-3859-4d16-a7b7-28b928111ac2,9524.39,2025-04-25,,DEL-SAK,Saket,Delhi,CASH,Andrade-Vazquez,Groceries
ab0de746-7d80-462d-8e6e-668852bad7dd,e5f3abf5-fd02-41ef-9e9f-d5e5069ced48,3523.07,2025-04-26,Success,DEL-X-ERR,SAKET,delhi,,Smith Ltd,Electronics
8c04208c-25d8-4e0f-848d-264826bf9e73,2d65e1e7-b6a7-4ccd-9ea9-3051c73b7b63,6618.14,2025-04-23,,DEL-SAK,Saket,Delhi,CASH,Kelly and Sons,Electronics
86f3a62a-7057-43c2-9a96-aedd8b0d0c43,5fe3721c-1a97-4bce-bf73-4b3f9cca977c,3467.72,2025-04-23,FAILED,DEL-X-ERR,SAKET,delhi,CASH,Pratt-George,
86f3a62a-7057-43c2-9a96-aedd8b0d0c43,5fe3721c-1a97-4bce-bf73-4b3f9cca977c,3467.72,2025-04-23,FAILED,DEL-X-ERR,SAKET,delhi,CASH,Pratt-George,
f176eb90-7c03-4b29-8ce1-d23768f1e02f,,1501.23,2025-04-22,,DEL-X-ERR,SAKET,delhi,CASH,Fox-Collins,
69906f0e-441d-4dd6-bfb3-c50cbcce1509,522a5bb1-5c24-4791-ad07-020c46e831dc,23530.42,2025-04-21, success ,DEL-X-ERR,SAKET,delhi,Net Banking,Cohen-Prince,Groceries
0282c3df-c218-4089-9a4b-18c03ed1d993,ffab7ef6-1f76-4f37-b704-0252ec5d7929,4414.42,2025-04-27,,DEL-SAK,Saket,Delhi,Net Banking,Barber-Williams,
8a33132f-ef43-4918-8c92-fa098bdc57a2,,1449.79,2025-04-26,Failed,DEL-X-ERR,SAKET,delhi,UPI,Powell-Collins,
8a33132f-ef43-4918-8c92-fa098bdc57a2,,1449.79,2025-04-26,Failed,DEL-X-ERR,SAKET,delhi,UPI,Powell-Collins,
c00afe35-59c2-495e-b124-8364ef803c47,56a296b3-ad7a-4a9d-bf46-cacd068b3631,6679.33,2025-04-27,FAILED,DEL-SAK,Saket,Delhi,CASH,Santos LLC,Groceries
0062dacc-1bdf-4e7c-82b2-94be879faa84,8e59de43-a449-4b3a-a78b-fdbd8fe004bb,-92.34,2025-04-26,,DEL-SAK,Saket,Delhi,CASH,Wheeler-Lara,Groceries
6f6c0184-7fe2-455d-80ee-7792428f04b1,72503b0f-364f-4995-9698-ff0514523465,36152.8,2025-04-27, success ,DEL-X-ERR,SAKET,delhi,UPI,"Kelley, Simmons and Lee",Clothing
4bb1805f-a24d-410f-892a-94446254313a,3e033cb5-549b-4577-8346-755a637f5a8a,4501.44,2025-04-23,Failed,DEL-SAK,Saket,Delhi,,Evans Group,Toys
92f69d0d-be66-4b98-86c8-d8b07153dbad,32d9982a-3a97-4750-b95c-720c688e772c,8312.04,2025-04-26,FAILED,DEL-SAK,Saket,Delhi,Credit Card,"Shannon, Hernandez and Mcguire",Toys
,eb7d1526-6e2e-48d7-b140-c586ee6d6442,26485.79,2025-04-23,Pending,DEL-X-ERR,SAKET,delhi,Net Banking,"Wilson, Buckley and Cooper",Groceries
4a489397-7c23-4e89-b7f4-a90e2e6ade60,a38984af-e2d5-40e8-8ca6-790d34eca6ca,3179.03,2025-04-27,,DEL-SAK,Saket,Delhi,Cash,Roberts LLC,Groceries
