Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
7f9a5ac8-4a69-49d5-b1b9-b654497684e9,6c17d9ef-00b1-4a5d-ae50-a478bbda1591,7350.31,2025-04-26,Success,BAN-ELE,ElectronicCity,Bangalore,,Smith-Yang,Books
07a79ead-62b7-4c1b-a829-2830af011e9d,,4286.18,2025-04-22, success ,BAN-X-ERR,ELECTRONICCITY,bangalore,CASH,"Hunter, Rangel and Brown",
728ead9a-e98c-4a35-b9b7-48cdb9cc0306,069f358a-1b8c-4786-90a0-627fc1bf176f,9298.34,2025-04-26,,BAN-ELE,ElectronicCity,Bangalore,upi,Romero-Macdonald,electronics
251a8295-31c0-4665-86c9-23092512530c,c1121a9a-ac58-432b-9b5c-269cf266edc3,5127.37,2025-04-27,,BAN-ELE,ElectronicCity,Bangalore,Cash,Hart-Drake,Groceries
041ae5b9-efdf-479a-8288-8adae72d853e,89171c5e-8ad9-4d2d-8605-76d90fdc9901,7899.68,2025-04-22,Pending,BAN-ELE,ElectronicCity,Bangalore,Credit Card,Warren-Weaver,Clothing
afc42a10-632c-46e9-8f92-c29e9aa60671,431bf56c-5437-4e09-94a6-e3cbf052333a,5377.88,2025-04-21,Pending,BAN-ELE,ElectronicCity,Bangalore,Debit Card,"Jones, Ramirez and Moran",Electronics
69427775-993a-496e-a4fb-2390f6c3141c,6cab9ae0-0f22-45b6-b408-38f7fdc3bfc2,2365.92,2025-04-21,Failed,BAN-ELE,ElectronicCity,Bangalore,CASH,Buchanan and Sons,Groceries
79583703-1ead-4a70-bb1c-0892c8be381d,c5fb62b5-bde9-47bd-a893-343fb63f65f8,2000.54,2025-04-24, pending,BAN-ELE,ElectronicCity,Bangalore,Debit Card,Watts PLC,Electronics
8462ff91-7181-4bd9-ae3a-9093696f310c,cc67571c-363e-4764-a4be-485bd99c6c7c,5822.64,2025-04-25,Pending,BAN-ELE,ElectronicCity,Bangalore,,Morris-Ball,Groceries
95b41ffa-5ef0-4405-b549-2c2869752202,,11036.82,2025-04-24,,BAN-X-ERR,ELECTRONICCITY,bangalore,upi,"Small, Sanders and Cole",Groceries
a9010c49-a43d-4b7e-92de-642f78ead0ae,96f9ab6d-5587-46f0-997f-c02987867bf8,7888.66,2025-04-26,FAILED,BAN-ELE,ElectronicCity,Bangalore,CASH,Stafford Inc,clothng
,e7d91939-9ed1-4895-858e-723fc5213305,1632.03,2025-04-26,Pending,BAN-X-ERR,ELECTRONICCITY,bangalore,,"Anderson, Baldwin and Hurst",Toys
04a10c0b-7193-4d45-bb58-ec7b87b8a762,37b819dd-32f2-472d-aef7-b19ded8ed27b,1182.47,2025-04-26,Pending,BAN-ELE,ElectronicCity,Bangalore,CASH,"Medina, Bryant and Sampson",clothng
c47e383f-6969-44a2-b563-2931271b1d37,3631ea1d-b8aa-4b24-b15d-de6ac65b438a,4522.87,2025-04-22, success ,BAN-ELE,ElectronicCity,Bangalore,Net Banking,Francis-Rodriguez,Toys
f4b4ee7f-5634-4e48-90cd-00a86abbe5f4,38e1e690-9d90-4493-bb66-536ca85378fd,6714.79,2025-04-25,,BAN-ELE,ElectronicCity,Bangalore,,Williams-Holt,Toys
f9a9bf0a-b2ec-4f8d-8bc2-02b22226049d,f28e457c-2d15-4118-9329-45e4a1441959,9727.84,2025-04-27, success ,BAN-ELE,ElectronicCity,Bangalore,,Herring Ltd,Books
a110e17c-4eb5-45d8-bb4a-9ffe0764c3c3,e3637244-fce8-4575-9655-9d19feb6ef84,2045.34,2025-04-24,,BAN-X-ERR,ELECTRONICCITY,bangalore,,"Williamson, White and Richard",Electronics
