Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
7581dc55-1bf6-409a-bed6-17e325d5a956,0ac8db80-2f7a-4b07-86ea-a83022fef6c2,6205.79,2025-04-24,FAILED,BAN-WHI,Whitefield,Bangalore,Cash,Scott and Sons,Electronics
232e99a8-ec96-4732-848f-0ea106420aa2,ff306ef7-dd64-4719-b706-ca014c0fd44e,7539.17,2025-04-22,,BAN-WHI,Whitefield,Bangalore,Cash,"George, Valdez and Ford",Groceries
36047a7f-7981-403e-8317-1596ba3ac81a,b71a0cd7-ab5f-4e76-9c42-230f49ef9973,3064.84,2025-04-23,,BAN-WHI,Whitefield,Bangalore,,Hernandez-Williams,Home Decor
50bce3f8-39d4-481d-b4fb-637ab3efc618,3641b4dd-a333-4746-997c-93407e36c219,9327.27,2025-04-25,FAILED,BAN-X-ERR,WHITEFIELD,bangalore,Net Banking,"Jones, Wallace and King",Groceries
d8a95f8a-e8ee-450c-8396-0ce57f53e535,be7bf82c-3578-4a11-9c1d-a13897a23064,5527.41,2025-04-25,,BAN-WHI,Whitefield,Bangalore,UPI,Flores LLC,Groceries
518174c6-cf05-4030-bf31-9b0fde45be09,9e4db59d-bca4-4a89-a2a9-f17652d894bb,5864.91,2025-04-27,,BAN-WHI,Whitefield,Bangalore,,Wilson-Nelson,Clothing
6bc6ec62-3f86-4bf1-8aa0-953af82c4c7b,3d6a9e9c-49f7-4746-8dd5-72e4edf89045,1106.79,2025-04-27,,BAN-WHI,Whitefield,Bangalore,Net Banking,Martinez-Mitchell,
833ded11-8a62-489f-bc16-63ab009543f5,6785add7-c1bc-4bb0-8ef3-55594b4e9a40,4987.64,2025-04-21,,BAN-WHI,Whitefield,Bangalore,Credit Card,Rosales-Santos,Books
4cdd6a26-4c64-474e-b13f-7db8edb04c03,bf181efa-5cdf-473e-a77a-2e54bcf56c9e,1558.99,2025-04-21,Pending,BAN-WHI,Whitefield,Bangalore,Net Banking,"Delacruz, James and Lee",
b31499c2-54fb-43ee-bf33-d9a3c7fc98df,0c7b722e-aed2-4d14-92ef-f3a47c5c13f5,8145.47,2025-04-22,,BAN-WHI,Whitefield,Bangalore,Debit Card,Huber-Krueger,Books
de304e91-0041-4c4d-8bb9-73d98778690f,56fa5b6f-92a3-4cd2-b3bb-72cd6d933d78,5814.67,2025-04-27,,BAN-WHI,Whitefield,Bangalore,CASH,Cook-Reed,Books
b4dd2c13-e5a2-4a6c-9214-4d02a0a00cad,f80f749b-2e4e-4e1f-a534-092ea90b1ddd,1793.18,2025-04-25, pending,BAN-WHI,Whitefield,Bangalore,upi,Allen-Williams,Books
795f697d-4115-4d80-aba3-cc27ddcc4be5,e2f7608a-809a-4e2d-b9b9-272169317b55,2384.05,2025-04-21,Pending,BAN-X-ERR,WHITEFIELD,bangalore,upi,"Tran, Valentine and Sanders",Home Decor
795f697d-4115-4d80-aba3-cc27ddcc4be5,e2f7608a-809a-4e2d-b9b9-272169317b55,2384.05,2025-04-21,Pending,BAN-X-ERR,WHITEFIELD,bangalore,upi,"Tran, Valentine and Sanders",Home Decor
0de05ab2-5016-4dd4-a8eb-73123c44121e,869dd92a-d2f8-4759-9907-7e575afe12ae,7704.95,2025-04-23,Success,BAN-WHI,Whitefield,Bangalore,Cash,Parker-Johnson,Toys
4307f13d-5cdf-4d3f-9cc6-0da575313f37,0d8a0f07-ad32-4e36-bd89-4735a26c599e,4900.12,2025-04-22, pending,BAN-WHI,Whitefield,Bangalore,Net Banking,Thompson-Ellison,clothng
a1338845-3d83-460d-8543-fc4b56ed8592,3ea08bbb-9369-4261-ad85-48ba3382d11f,2215.78,2025-04-25,Success,BAN-WHI,Whitefield,Bangalore,CASH,"Walker, Johnson and Walter",Home Decor
