Transaction_ID,Customer_ID,Amount,Date,Status,Branch_ID,Branch_Name,City,Payment_Method,Merchant_Name,Product_Category
796671e7-3415-458e-8830-d616999615bf,e606d72d-3858-4d7a-a38c-8219319bdb6c,1594.17,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,net banking,Reed Ltd,electronics
69427775-993a-496e-a4fb-2390f6c3141c,6cab9ae0-0f22-45b6-b408-38f7fdc3bfc2,2365.92,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,cash,Buchanan and Sons,groceries
cf74fb33-307e-4771-904a-021e059251d4,8617e299-d89c-481d-897f-5efa89cce569,8237.2,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,credit card,Smith LLC,toys
ca5dc9bf-05a9-46d6-aa51-ec9cdfbf05af,f452eecf-ef26-4b4e-a433-d979cd4d0c9c,8873.91,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,cash,Jackson-Stewart,groceries
04e51b61-5bb0-417c-bd86-fbd937a353ff,c70cb21d-8156-4ee2-a203-2e54442ab587,8669.2,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,upi,"Barajas, Garcia and Holt",home decor
07b62573-449b-4a03-8619-2ee7af2e18f0,10974f5c-0299-4d49-8d67-ba12fdcd3b0f,5974.65,2025-04-21,failed,BAN-ELE,Electroniccity,Bangalore,cash,Hamilton-Braun,electronics
ee5e05ea-a657-4b5a-9d8c-4b3c39d1e88d,fb58c128-96a0-4fc1-a9a5-8895115fb80b,2605.4,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,net banking,Howard-Marsh,electronics
db15e6a3-83a6-4fe3-99c2-1ff355fdc5aa,f19d2b2e-f31e-4cdb-b353-f39fd221e599,620.61,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,credit card,Berry-Torres,groceries
0bd2f2c0-bc3a-40d7-8a52-a566ecf4fc9d,64441695-40d0-4c0e-89f4-620559a15e3a,7161.0,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,cash,Smith-Dougherty,books
91f20dce-c76c-4a12-ad6d-50774912e293,5099fee4-ede4-43cb-9da0-52c7cf23f0e2,2097.67,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,net banking,Becker Group,home decor
b9e4c998-1d4f-4191-b6ff-9f37e133e9e8,ecb60a42-075b-459e-8bc7-e4b8f1c1ffc1,8246.68,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,credit card,Carroll-Harrison,toys
c72ad504-f4a2-444d-af25-733ddbc2ae49,534670e2-656d-4cf8-87ad-3248be3746eb,7030.79,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,upi,"Lopez, Wood and Hurley",electronics
463371f5-63e2-47d4-bfe1-6def1c824f27,666411d9-37ae-4469-83d8-152588662609,3407.06,2025-04-21,failed,BAN-IND,Indiranagar,Bangalore,upi,Walters-Hammond,toys
